#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
2.03859e+07,600,0,345,273,0,3,0,289.15,291.15
2.03868e+07,479,0,307,174,0,2,1,289.15,291.15
2.03877e+07,210,0,148,61,0,0,3,289.15,291.15
2.03886e+07,210,0,148,61,0,0,3,289.15,291.15
2.03895e+07,198,0,136,60,0,0,3,289.15,291.15
2.03904e+07,326,0,178,166,0,0,3,289.15,291.15
2.03913e+07,147,0,76,80,0,0,3,289.15,291.15
2.03922e+07,46,0,29,15,0,0,3,289.15,291.15
2.03931e+07,46,0,29,15,0,0,3,289.15,291.15
2.0394e+07,46,0,29,15,0,0,3,289.15,291.15
2.03949e+07,160,0,82,88,0,0,3,289.15,291.15
2.03958e+07,223,0,111,129,0,0,3,289.15,291.15
2.03967e+07,46,0,29,15,0,0,3,289.15,291.15
2.03976e+07,46,0,29,15,0,0,3,289.15,291.15
2.03985e+07,46,0,29,15,0,0,3,289.15,291.15
2.03994e+07,84,0,47,40,0,0,3,289.15,291.15
2.04003e+07,236,0,117,137,0,0,3,289.15,291.15
2.04012e+07,109,0,58,56,0,0,3,289.15,291.15
2.04021e+07,46,0,29,15,0,0,3,289.15,291.15
2.0403e+07,46,0,29,15,0,0,3,289.15,291.15
2.04039e+07,46,0,29,15,0,0,3,289.15,291.15
2.04048e+07,198,0,99,113,0,0,3,289.15,291.15
2.04057e+07,185,0,93,104,0,0,3,289.15,291.15
2.04066e+07,46,0,29,15,0,0,3,289.15,291.15
2.04075e+07,46,0,29,15,0,0,3,289.15,291.15
2.04084e+07,46,0,29,15,0,0,3,289.15,291.15
2.04093e+07,122,0,64,64,0,0,3,289.15,291.15
2.04102e+07,236,0,117,137,0,0,3,289.15,291.15
2.04111e+07,71,0,41,32,0,0,3,289.15,291.15
2.0412e+07,46,0,29,15,0,0,3,293.15,291.15
2.04129e+07,70,0,42,26,0,1,2,293.15,291.15
2.04138e+07,118,0,69,48,0,1,2,293.15,291.15
2.04147e+07,361,0,186,193,0.07,1,2,293.15,291.15
2.04156e+07,292,0,155,145,0.07,1,2,293.15,289.15
2.04165e+07,99,0,58,40,0,0,2,293.15,289.15
2.04174e+07,59,0,36,22,0,1,1,293.15,289.15
2.04183e+07,59,0,36,22,0,1,1,293.15,289.15
2.04192e+07,173,0,88,95,0.53,1,1,293.15,289.15
2.04201e+07,236,0,117,135,0,1,1,293.15,289.15
2.0421e+07,59,0,36,22,0,1,1,293.15,289.15
2.04219e+07,47,0,30,16,0.4,1,1,293.15,289.15
2.04228e+07,46,0,29,15,0.07,1,1,293.15,289.15
2.04237e+07,219,0,47,73,0.13,1,1,293.15,289.15
2.04246e+07,641,0,117,238,0.13,1,1,293.15,289.15
2.04255e+07,514,0,58,157,0.2,1,1,293.15,289.15
2.04264e+07,451,0,29,116,0.07,1,1,293.15,289.15
2.04273e+07,451,0,29,116,0,1,1,293.15,289.15
2.04282e+07,451,0,29,116,0,2,0,293.15,289.15
2.04291e+07,1136,0,190,656,0.07,2,0,293.15,289.15
2.043e+07,590,0,93,206,0,1,0,293.15,289.15
2.04309e+07,930,0,173,452,0,1,0,293.15,289.15
2.04318e+07,2370,0,605,1460,0,2,0,293.15,289.15
2.04327e+07,343,0,29,89,0,2,0,293.15,289.15
2.04336e+07,122,0,64,64,0,1,0,293.15,289.15
2.04345e+07,236,0,117,137,0.2,1,0,293.15,289.15
2.04354e+07,71,0,41,32,0,1,0,293.15,289.15
2.04363e+07,46,0,29,15,0.93,1,0,293.15,289.15
2.04372e+07,46,0,29,15,0.07,1,0,293.15,289.15
2.04381e+07,46,0,29,15,0.07,1,0,293.15,289.15
2.0439e+07,236,0,117,137,0,1,0,293.15,289.15
2.04399e+07,147,0,76,80,0.07,1,0,293.15,289.15
2.04408e+07,46,0,29,15,0.67,1,0,293.15,289.15
2.04417e+07,46,0,29,15,0,1,0,293.15,289.15
2.04426e+07,46,0,29,15,0,0,0,293.15,289.15
2.04435e+07,160,0,82,88,0,0,0,293.15,289.15
2.04444e+07,223,0,111,129,0,0,0,293.15,289.15
2.04453e+07,46,0,29,15,0,0,0,293.15,289.15
2.04462e+07,46,0,29,15,0,0,0,293.15,289.15
2.04471e+07,46,0,29,15,0,0,0,293.15,289.15
2.0448e+07,84,0,47,40,0,0,0,293.15,289.15
2.04489e+07,236,0,117,137,0,0,0,293.15,289.15
2.04498e+07,109,0,58,56,0.07,0,0,293.15,289.15
2.04507e+07,46,0,29,15,0.2,1,0,293.15,289.15
2.04516e+07,46,0,29,15,0.07,1,0,293.15,293.15
2.04525e+07,57,0,35,20,0.07,1,0,293.15,293.15
2.04534e+07,198,0,99,113,0,2,0,293.15,293.15
2.04543e+07,718,0,184,547,0.4,2,0,293.15,293.15
2.04552e+07,90,0,64,24,0.13,2,0,293.15,293.15
2.04561e+07,831,0,270,560,0.13,2,0,293.15,293.15
2.0457e+07,2401,0,542,1857,0.87,2,0,293.15,293.15
2.04579e+07,1387,0,408,986,0.13,1,0,293.15,293.15
2.04588e+07,1195,0,469,744,0,2,0,293.15,293.15
2.04597e+07,512,0,309,204,0.13,2,0,293.15,293.15
2.04606e+07,513,0,314,197,0.13,2,0,293.15,293.15
2.04615e+07,513,0,314,197,0.2,2,0,293.15,293.15
2.04624e+07,513,0,314,197,0,2,0,293.15,293.15
2.04633e+07,791,0,460,348,0,2,0,293.15,293.15
2.04642e+07,507,0,288,227,0,2,0,293.15,293.15
2.04651e+07,386,0,230,155,0,1,0,293.15,293.15
2.0466e+07,411,0,253,157,0,1,0,293.15,293.15
2.04669e+07,464,0,290,172,0.2,2,0,293.15,293.15
2.04678e+07,610,0,364,256,0.07,2,0,293.15,293.15
2.04687e+07,588,0,339,265,0.07,1,1,293.15,293.15
2.04696e+07,418,0,263,154,0,2,1,289.15,291.15
2.04705e+07,450,0,281,167,0.2,2,1,289.15,291.15
2.04714e+07,943,0,348,594,0,2,1,289.15,291.15
2.04723e+07,823,0,320,505,0,2,1,289.15,291.15
2.04732e+07,571,0,318,270,0.53,2,2,289.15,291.15
2.04741e+07,518,0,316,206,0.8,1,3,289.15,291.15
2.0475e+07,477,0,302,173,0.13,1,3,289.15,291.15
2.04759e+07,410,0,258,151,0.4,1,3,289.15,291.15
2.04768e+07,210,0,148,61,0,0,4,289.15,291.15
2.04777e+07,362,0,218,158,0,0,4,289.15,291.15
2.04786e+07,269,0,155,126,0,0,4,289.15,291.15
2.04795e+07,46,0,29,15,0,0,4,289.15,291.15
2.04804e+07,46,0,29,15,0,0,4,289.15,291.15
2.04813e+07,46,0,29,15,0,0,4,289.15,291.15
2.04822e+07,122,0,64,64,0,0,4,289.15,291.15
2.04831e+07,236,0,117,137,0,0,4,289.15,291.15
2.0484e+07,71,0,41,32,0,0,4,289.15,291.15
2.04849e+07,46,0,29,15,0,0,4,289.15,291.15
2.04858e+07,46,0,29,15,0,0,4,289.15,291.15
2.04867e+07,46,0,29,15,0,0,4,289.15,291.15
2.04876e+07,236,0,117,137,0,0,4,289.15,291.15
2.04885e+07,147,0,76,80,0,0,4,289.15,291.15
2.04894e+07,46,0,29,15,0,0,4,289.15,291.15
2.04903e+07,46,0,29,15,0,0,4,289.15,291.15
2.04912e+07,46,0,29,15,0,0,4,289.15,291.15
2.04921e+07,160,0,82,88,0,0,4,289.15,291.15
2.0493e+07,223,0,111,129,0,0,4,289.15,291.15
2.04939e+07,46,0,29,15,0,0,4,289.15,291.15
2.04948e+07,46,0,29,15,0,0,4,289.15,291.15
2.04957e+07,46,0,29,15,0,0,3,289.15,291.15
2.04966e+07,84,0,47,40,0,0,3,289.15,291.15
2.04975e+07,236,0,117,137,0,0,3,289.15,291.15
2.04984e+07,109,0,58,56,0,0,3,293.15,291.15
2.04993e+07,46,0,29,15,0,0,3,293.15,291.15
2.05002e+07,46,0,29,15,0,0,3,293.15,291.15
2.05011e+07,81,0,48,31,0.07,1,2,293.15,291.15
2.0502e+07,238,0,121,131,0.93,2,1,293.15,289.15
2.05029e+07,209,0,106,115,0.2,2,0,293.15,289.15
2.05038e+07,115,0,67,46,0.07,2,0,293.15,289.15
2.05047e+07,126,0,73,51,0.8,2,0,293.15,289.15
2.05056e+07,125,0,72,51,0,2,0,293.15,289.15
2.05065e+07,175,0,93,88,0,2,0,293.15,289.15
2.05074e+07,278,0,139,157,0.07,2,0,293.15,289.15
2.05083e+07,84,0,47,38,0,1,0,293.15,289.15
2.05092e+07,91,0,54,36,0,1,0,289.15,289.15
2.05101e+07,46,0,29,15,0.53,1,0,289.15,289.15
2.0511e+07,46,0,29,15,0,0,0,289.15,289.15
2.05119e+07,236,0,117,137,0,0,0,289.15,289.15
2.05128e+07,147,0,76,80,0,0,0,289.15,289.15
2.05137e+07,46,0,29,15,0,1,0,289.15,289.15
2.05146e+07,46,0,29,15,0,1,0,289.15,289.15
2.05155e+07,46,0,29,15,0.87,1,0,289.15,289.15
2.05164e+07,160,0,82,88,0,0,0,289.15,289.15
2.05173e+07,223,0,111,129,0,0,0,289.15,289.15
2.05182e+07,46,0,29,15,0,0,0,289.15,289.15
2.05191e+07,51,0,32,18,0.07,1,0,289.15,289.15
2.052e+07,107,0,63,43,0,1,0,289.15,289.15
2.05209e+07,526,0,138,391,0.13,1,0,289.15,289.15
2.05218e+07,255,0,127,145,0.33,1,0,289.15,289.15
2.05227e+07,109,0,58,56,0,2,0,289.15,289.15
2.05236e+07,46,0,29,15,0,2,0,289.15,289.15
2.05245e+07,49,0,31,17,0.27,1,0,289.15,289.15
2.05254e+07,59,0,36,22,0.2,1,0,289.15,289.15
2.05263e+07,211,0,106,119,0,0,0,289.15,289.15
2.05272e+07,198,0,100,111,0,0,0,289.15,289.15
2.05281e+07,59,0,36,22,0,0,0,289.15,289.15
2.0529e+07,54,0,33,19,0,0,0,289.15,289.15
2.05299e+07,46,0,29,15,0,0,0,289.15,289.15
2.05308e+07,122,0,64,64,0,0,0,289.15,289.15
2.05317e+07,236,0,117,137,0,0,0,289.15,289.15
2.05326e+07,71,0,41,32,0,0,0,289.15,289.15
2.05335e+07,46,0,29,15,0,0,0,289.15,289.15
2.05344e+07,46,0,29,15,0,0,0,289.15,289.15
2.05353e+07,46,0,29,15,0,0,0,289.15,289.15
2.05362e+07,236,0,117,137,0,0,0,289.15,289.15
2.05371e+07,147,0,76,80,0,0,0,289.15,289.15
2.0538e+07,46,0,29,15,0,0,0,293.15,293.15
2.05389e+07,46,0,29,15,0,2,0,293.15,293.15
2.05398e+07,74,0,52,20,0,3,0,293.15,293.15
2.05407e+07,592,0,233,369,0.53,3,0,293.15,293.15
2.05416e+07,2518,0,592,1942,0.4,3,0,293.15,293.15
2.05425e+07,2076,0,474,1600,0.2,2,0,293.15,293.15
2.05434e+07,2852,0,642,2209,0.53,2,0,293.15,293.15
2.05443e+07,1715,0,439,1274,0.8,2,0,293.15,293.15
2.05452e+07,910,0,314,598,0.07,3,0,293.15,293.15
2.05461e+07,680,0,398,300,0.13,4,0,293.15,293.15
2.0547e+07,497,0,302,199,0,3,0,293.15,293.15
2.05479e+07,423,0,264,158,0,3,0,293.15,293.15
2.05488e+07,419,0,260,157,0,3,0,293.15,293.15
2.05497e+07,418,0,259,157,0.13,3,0,293.15,293.15
2.05506e+07,559,0,323,250,0,2,0,293.15,293.15
2.05515e+07,518,0,293,238,0.13,3,0,293.15,293.15
2.05524e+07,500,0,307,191,0.8,2,1,293.15,293.15
2.05533e+07,411,0,250,160,0,2,1,293.15,293.15
2.05542e+07,451,0,276,174,0.13,2,1,293.15,293.15
2.05551e+07,576,0,342,240,0,1,2,293.15,293.15
2.0556e+07,658,0,374,301,0,1,2,289.15,291.15
2.05569e+07,946,0,158,275,0,0,3,289.15,291.15
2.05578e+07,958,0,108,255,0,0,3,289.15,291.15
2.05587e+07,894,0,66,233,0,0,3,289.15,291.15
2.05596e+07,837,0,29,213,0,0,3,289.15,291.15
2.05605e+07,1027,0,117,335,0,0,3,289.15,291.15
2.05614e+07,938,0,76,278,0,0,3,289.15,291.15
2.05623e+07,837,0,29,213,0,0,3,289.15,291.15
2.05632e+07,837,0,29,213,0,0,3,289.15,291.15
2.05641e+07,837,0,29,213,0,0,3,289.15,291.15
2.0565e+07,951,0,82,286,0,0,3,289.15,291.15
2.05659e+07,1014,0,111,327,0,0,3,289.15,291.15
2.05668e+07,837,0,29,213,0,0,3,289.15,291.15
2.05677e+07,521,0,29,134,0,0,3,289.15,291.15
2.05686e+07,46,0,29,15,0,0,3,289.15,291.15
2.05695e+07,84,0,47,40,0,0,3,289.15,291.15
2.05704e+07,236,0,117,137,0,0,3,289.15,291.15
2.05713e+07,109,0,58,56,0,0,3,289.15,291.15
2.05722e+07,46,0,29,15,0,0,3,289.15,291.15
2.05731e+07,46,0,29,15,0,0,3,289.15,291.15
2.0574e+07,46,0,29,15,0,0,3,289.15,291.15
2.05749e+07,198,0,99,113,0,0,3,289.15,291.15
2.05758e+07,185,0,93,104,0,0,3,289.15,291.15
2.05767e+07,46,0,29,15,0,0,3,289.15,291.15
2.05776e+07,46,0,29,15,0,0,3,289.15,291.15
2.05785e+07,46,0,29,15,0,0,3,289.15,291.15
2.05794e+07,122,0,64,64,0,0,3,289.15,291.15
2.05803e+07,236,0,117,137,0,0,3,289.15,291.15
2.05812e+07,71,0,41,32,0,0,3,289.15,291.15
2.05821e+07,46,0,29,15,0,0,3,289.15,291.15
2.0583e+07,46,0,29,15,0,0,3,289.15,291.15
2.05839e+07,46,0,29,15,0,0,3,289.15,291.15
2.05848e+07,236,0,117,137,0,0,3,293.15,291.15
2.05857e+07,147,0,76,80,0,0,3,293.15,291.15
2.05866e+07,70,0,42,26,0,1,2,293.15,291.15
2.05875e+07,97,0,57,38,0.13,1,2,293.15,291.15
2.05884e+07,115,0,67,46,0.13,1,2,293.15,289.15
2.05893e+07,160,0,82,88,0,0,2,293.15,289.15
2.05902e+07,271,0,137,150,0,1,1,293.15,289.15
2.05911e+07,123,0,72,50,0,1,1,293.15,289.15
2.0592e+07,91,0,54,36,0,1,1,293.15,289.15
2.05929e+07,59,0,37,21,0,0,1,293.15,289.15
2.05938e+07,84,0,47,40,0,0,1,293.15,289.15
2.05947e+07,236,0,117,137,0,0,1,293.15,289.15
2.05956e+07,109,0,58,56,0,0,1,293.15,289.15
2.05965e+07,46,0,29,15,0,0,1,293.15,289.15
2.05974e+07,46,0,29,15,0,0,1,293.15,289.15
2.05983e+07,46,0,29,15,0,0,1,293.15,289.15
2.05992e+07,198,0,99,113,0,0,1,293.15,289.15
2.06001e+07,185,0,93,104,0,0,1,293.15,289.15
2.0601e+07,46,0,29,15,0,0,1,293.15,289.15
2.06019e+07,46,0,29,15,0,0,1,293.15,289.15
2.06028e+07,46,0,29,15,0,0,1,293.15,289.15
2.06037e+07,122,0,64,64,0,0,1,293.15,289.15
2.06046e+07,236,0,117,137,0,0,1,293.15,289.15
2.06055e+07,71,0,41,32,0,0,1,293.15,289.15
2.06064e+07,46,0,29,15,0,0,1,293.15,289.15
2.06073e+07,46,0,29,15,0,1,0,293.15,289.15
2.06082e+07,54,0,36,16,0.8,1,0,293.15,289.15
2.06091e+07,250,0,129,139,0.07,1,0,293.15,289.15
2.061e+07,159,0,87,81,0,1,0,293.15,289.15
2.06109e+07,58,0,40,16,0.93,1,1,293.15,289.15
2.06118e+07,58,0,40,16,0.07,1,1,293.15,289.15
2.06127e+07,54,0,36,16,0.47,1,1,293.15,289.15
2.06136e+07,160,0,82,88,0,1,1,293.15,289.15
2.06145e+07,223,0,111,129,0.4,1,1,293.15,289.15
2.06154e+07,462,0,108,353,0,1,1,293.15,289.15
2.06163e+07,167,0,108,58,0,1,1,293.15,289.15
2.06172e+07,167,0,108,58,0.47,1,1,293.15,289.15
2.06181e+07,205,0,125,82,0,2,0,293.15,289.15
2.0619e+07,757,0,263,511,0.87,2,0,293.15,289.15
2.06199e+07,244,0,144,104,0,2,0,293.15,289.15
2.06208e+07,207,0,130,76,0,2,0,293.15,289.15
2.06217e+07,167,0,98,67,0.53,2,0,293.15,289.15
2.06226e+07,538,0,143,393,0.87,2,0,293.15,289.15
2.06235e+07,301,0,155,159,1,2,0,293.15,289.15
2.06244e+07,294,0,155,151,0.8,2,0,293.15,293.15
2.06253e+07,102,0,75,25,0.13,2,0,293.15,293.15
2.06262e+07,143,0,98,43,0.8,2,0,293.15,293.15
2.06271e+07,203,0,129,72,0.13,2,0,293.15,293.15
2.0628e+07,283,0,168,121,2.93,2,0,293.15,293.15
2.06289e+07,399,0,223,194,0.13,1,0,293.15,293.15
2.06298e+07,235,0,147,89,0.27,1,0,293.15,293.15
2.06307e+07,322,0,209,112,0.07,1,0,293.15,293.15
2.06316e+07,357,0,228,127,0.07,1,0,293.15,293.15
2.06325e+07,345,0,212,131,0.6,1,0,293.15,293.15
2.06334e+07,538,0,295,261,0.07,1,0,293.15,293.15
2.06343e+07,404,0,223,190,0.07,2,0,293.15,293.15
2.06352e+07,248,0,141,105,0.07,2,0,293.15,293.15
2.06361e+07,420,0,255,163,0.13,2,0,293.15,293.15
2.0637e+07,521,0,322,198,0,2,0,293.15,293.15
2.06379e+07,658,0,395,273,0.13,2,0,293.15,293.15
2.06388e+07,722,0,424,313,0,2,0,293.15,293.15
2.06397e+07,452,0,283,168,0.8,1,1,293.15,293.15
2.06406e+07,386,0,235,149,0,1,1,293.15,293.15
2.06415e+07,772,0,290,480,0.2,1,1,293.15,293.15
2.06424e+07,417,0,246,173,0.87,1,1,289.15,291.15
2.06433e+07,569,0,316,270,1.73,1,1,289.15,291.15
2.06442e+07,453,0,268,190,0,1,1,289.15,291.15
2.06451e+07,410,0,258,151,0.93,1,1,289.15,291.15
2.0646e+07,111,0,80,29,0,0,2,289.15,291.15
2.06469e+07,78,0,58,18,0,0,2,289.15,291.15
2.06478e+07,230,0,128,115,0,0,2,289.15,291.15
2.06487e+07,215,0,120,107,0,0,2,289.15,291.15
2.06496e+07,46,0,29,15,0,0,2,289.15,291.15
2.06505e+07,46,0,29,15,0,0,2,289.15,291.15
2.06514e+07,46,0,29,15,0,0,2,289.15,291.15
2.06523e+07,122,0,64,64,0,0,2,289.15,291.15
2.06532e+07,236,0,117,137,0,0,2,289.15,291.15
2.06541e+07,71,0,41,32,0,0,2,289.15,291.15
2.0655e+07,46,0,29,15,0,0,2,289.15,291.15
2.06559e+07,46,0,29,15,0,0,2,289.15,291.15
2.06568e+07,46,0,29,15,0,0,2,289.15,291.15
2.06577e+07,236,0,117,137,0,0,2,289.15,291.15
2.06586e+07,155,0,80,84,0,0,2,289.15,291.15
2.06595e+07,129,0,75,52,0,1,2,289.15,291.15
2.06604e+07,46,0,29,15,0,0,3,289.15,291.15
2.06613e+07,46,0,29,15,0,0,3,289.15,291.15
2.06622e+07,160,0,82,88,0,0,3,289.15,291.15
2.06631e+07,223,0,111,129,0,0,3,289.15,291.15
2.0664e+07,46,0,29,15,0,0,3,289.15,291.15
2.06649e+07,46,0,29,15,0,0,3,289.15,291.15
2.06658e+07,46,0,29,15,0,0,3,289.15,291.15
2.06667e+07,84,0,47,40,0,0,4,289.15,291.15
2.06676e+07,236,0,117,137,0,0,4,289.15,291.15
2.06685e+07,109,0,58,56,0,0,4,289.15,291.15
2.06694e+07,46,0,29,15,0,0,4,289.15,291.15
2.06703e+07,46,0,29,15,0,0,4,289.15,291.15
2.06712e+07,46,0,29,15,0,0,4,289.15,291.15
2.06721e+07,198,0,99,113,0,0,4,289.15,291.15
2.0673e+07,185,0,93,104,0.4,1,3,289.15,291.15
2.06739e+07,46,0,29,15,0.13,0,3,289.15,291.15
2.06748e+07,504,0,129,374,0,1,3,289.15,291.15
2.06757e+07,126,0,73,51,0,1,3,289.15,291.15
2.06766e+07,192,0,102,96,0.13,2,2,289.15,291.15
2.06775e+07,292,0,147,163,0.13,2,2,289.15,291.15
2.06784e+07,189,0,110,79,0,2,2,293.15,293.15
2.06793e+07,233,0,144,88,0,2,2,293.15,293.15
2.06802e+07,1945,0,645,1298,0.8,2,2,293.15,293.15
2.06811e+07,1130,0,397,731,0,2,2,293.15,293.15
2.0682e+07,358,0,196,180,0.47,2,2,293.15,293.15
2.06829e+07,160,0,82,87,0.8,3,1,293.15,293.15
2.06838e+07,59,0,36,22,0,3,1,293.15,293.15
2.06847e+07,59,0,36,22,0.87,2,1,293.15,293.15
2.06856e+07,59,0,36,22,0.07,2,1,293.15,293.15
2.06865e+07,352,0,149,213,0.6,3,1,293.15,293.15
2.06874e+07,2743,0,909,1850,0,3,1,293.15,293.15
2.06883e+07,507,0,214,291,0,3,1,293.15,293.15
2.06892e+07,496,0,114,143,0,3,1,293.15,293.15
2.06901e+07,971,0,114,262,0,3,1,293.15,293.15
2.0691e+07,3088,0,756,1742,0,3,1,293.15,293.15
2.06919e+07,2285,0,541,1168,0.8,3,1,293.15,293.15
2.06928e+07,2345,0,556,1201,0.07,3,1,293.15,293.15
2.06937e+07,1003,0,143,264,0.93,2,1,293.15,293.15
2.06946e+07,954,0,112,247,0,2,1,293.15,293.15
2.06955e+07,930,0,94,241,1.6,2,1,293.15,293.15
2.06964e+07,1123,0,184,359,0.4,2,1,293.15,293.15
2.06973e+07,1110,0,178,351,0.2,3,0,293.15,293.15
2.06982e+07,1000,0,141,264,0.07,3,0,293.15,293.15
2.06991e+07,1038,0,167,276,0.53,3,0,293.15,293.15
2.07e+07,994,0,139,260,0,3,0,293.15,293.15
2.07009e+07,782,0,226,246,0,3,0,293.15,293.15
2.07018e+07,524,0,311,231,0.27,3,0,293.15,293.15
2.07027e+07,1461,0,791,671,0.8,3,0,293.15,293.15
2.07036e+07,1944,0,1033,910,0.13,3,0,293.15,293.15
2.07045e+07,866,0,318,547,0.07,3,0,293.15,293.15
2.07054e+07,387,0,265,121,0.07,3,0,293.15,293.15
2.07063e+07,605,0,368,254,0,3,0,293.15,293.15
2.07072e+07,529,0,262,276,0,3,0,293.15,293.15
2.07081e+07,719,0,283,434,0,3,0,293.15,293.15
2.0709e+07,411,0,276,133,0.13,3,0,293.15,293.15
2.07099e+07,866,0,313,551,0.07,3,0,293.15,293.15
2.07108e+07,1578,0,467,1121,0.07,3,0,293.15,293.15
2.07117e+07,2553,0,613,1956,0,3,0,293.15,293.15
2.07126e+07,213,0,147,64,0,3,0,293.15,293.15
2.07135e+07,129,0,91,37,0.07,3,0,293.15,293.15
2.07144e+07,1708,0,235,454,0,3,0,293.15,293.15
2.07153e+07,3538,0,598,1500,0.53,3,0,293.15,293.15
2.07162e+07,3499,0,654,1420,0.13,3,0,293.15,293.15
2.07171e+07,4297,0,916,1945,1.2,3,0,293.15,293.15
2.0718e+07,4249,0,1056,2202,0,3,0,293.15,293.15
2.07189e+07,1802,0,480,727,0,4,0,293.15,293.15
2.07198e+07,1322,0,336,391,0.8,4,0,293.15,293.15
2.07207e+07,2605,0,406,771,0.07,4,0,293.15,293.15
2.07216e+07,2604,0,407,769,0.07,4,0,293.15,293.15
2.07225e+07,2466,0,343,680,0.13,3,0,293.15,293.15
2.07234e+07,1607,0,343,466,0.4,3,0,293.15,293.15
2.07243e+07,1476,0,809,666,0.07,3,0,293.15,293.15
2.07252e+07,2741,0,1306,1441,0.07,4,0,293.15,293.15
2.07261e+07,721,0,424,315,0,4,0,293.15,293.15
2.0727e+07,557,0,348,210,0.4,4,0,293.15,293.15
2.07279e+07,931,0,404,525,0,4,0,293.15,293.15
2.07288e+07,531,0,336,193,0.27,4,0,293.15,293.15
2.07297e+07,531,0,336,193,0.07,4,0,293.15,293.15
2.07306e+07,721,0,424,315,0,4,0,293.15,293.15
2.07315e+07,1001,0,422,588,0.13,4,0,293.15,293.15
2.07324e+07,500,0,307,191,0.13,3,1,289.15,291.15
2.07333e+07,500,0,307,191,0.4,2,2,289.15,291.15
2.07342e+07,500,0,307,191,0.4,2,2,289.15,291.15
2.07351e+07,615,0,359,266,0.8,2,2,289.15,291.15
2.0736e+07,689,0,394,311,0.4,1,3,289.15,291.15
2.07369e+07,484,0,301,182,0.93,1,3,289.15,291.15
2.07378e+07,412,0,253,157,0.07,1,3,289.15,291.15
2.07387e+07,941,0,342,597,0,1,3,289.15,291.15
2.07396e+07,444,0,271,175,0.13,1,3,289.15,291.15
2.07405e+07,525,0,294,249,1.07,1,3,289.15,291.15
2.07414e+07,321,0,179,147,0,1,3,289.15,291.15
2.07423e+07,258,0,150,106,0,1,3,289.15,291.15
2.07432e+07,258,0,150,106,0,1,3,289.15,291.15
2.07441e+07,250,0,143,106,0,1,3,289.15,291.15
2.0745e+07,198,0,99,113,0,0,4,289.15,291.15
2.07459e+07,185,0,93,104,0,0,4,289.15,291.15
2.07468e+07,46,0,29,15,0,0,4,289.15,291.15
2.07477e+07,46,0,29,15,0,0,4,289.15,291.15
2.07486e+07,46,0,29,15,0,0,4,289.15,291.15
2.07495e+07,122,0,64,64,0,0,4,289.15,291.15
2.07504e+07,236,0,117,137,0,0,4,289.15,291.15
2.07513e+07,71,0,41,32,0,0,4,289.15,291.15
2.07522e+07,46,0,29,15,0,0,4,289.15,291.15
2.07531e+07,46,0,29,15,0,0,4,289.15,291.15
2.0754e+07,46,0,29,15,0,0,4,289.15,291.15
2.07549e+07,236,0,117,137,0,0,4,289.15,291.15
2.07558e+07,147,0,76,80,0,0,4,289.15,291.15
2.07567e+07,46,0,29,15,0,0,4,289.15,291.15
2.07576e+07,46,0,29,15,0,0,4,289.15,291.15
2.07585e+07,59,0,37,21,0,1,3,289.15,291.15
2.07594e+07,234,0,122,122,0,1,3,289.15,291.15
2.07603e+07,316,0,161,171,0.93,2,2,289.15,291.15
2.07612e+07,150,0,86,63,0.13,2,2,289.15,291.15
2.07621e+07,90,0,53,36,0.93,2,1,289.15,291.15
2.0763e+07,46,0,29,15,0.07,1,1,289.15,291.15
2.07639e+07,617,0,137,482,0,2,0,289.15,291.15
2.07648e+07,236,0,117,137,1.6,1,0,293.15,293.15
2.07657e+07,111,0,59,57,0,1,0,293.15,293.15
2.07666e+07,59,0,36,22,0.13,1,0,293.15,293.15
2.07675e+07,662,0,36,173,0,1,0,293.15,293.15
2.07684e+07,1540,0,36,392,0.47,2,0,293.15,293.15
2.07693e+07,2325,0,105,647,0.93,2,0,293.15,293.15
2.07702e+07,2525,0,100,693,0.13,2,0,293.15,293.15
2.07711e+07,2159,0,36,547,0.27,1,0,293.15,293.15
2.0772e+07,1255,0,36,321,0,1,0,293.15,293.15
2.07729e+07,1289,0,59,332,0.07,1,0,293.15,293.15
2.07738e+07,1439,0,143,405,0,0,0,293.15,293.15
2.07747e+07,1553,0,195,478,0,0,0,293.15,293.15
2.07756e+07,1388,0,120,373,0,0,0,293.15,293.15
2.07765e+07,1228,0,108,323,0,0,0,293.15,293.15
2.07774e+07,877,0,55,227,0,0,0,293.15,293.15
2.07783e+07,837,0,29,213,0,0,0,293.15,293.15
2.07792e+07,1027,0,117,335,0,1,0,293.15,293.15
2.07801e+07,1387,0,175,627,0,1,0,293.15,293.15
2.0781e+07,958,0,108,255,0.8,1,0,293.15,293.15
2.07819e+07,548,0,114,156,0,1,0,293.15,293.15
2.07828e+07,180,0,114,64,0.2,1,0,293.15,293.15
2.07837e+07,294,0,167,137,0,1,0,293.15,293.15
2.07846e+07,273,0,143,146,0,1,0,293.15,293.15
2.07855e+07,46,0,29,15,0,0,0,293.15,293.15
2.07864e+07,46,0,29,15,0,0,0,293.15,293.15
2.07873e+07,46,0,29,15,0.07,1,0,293.15,293.15
2.07882e+07,617,0,137,482,0,1,0,293.15,293.15
2.07891e+07,236,0,117,137,0,1,0,293.15,293.15
2.079e+07,109,0,58,56,0.07,1,0,293.15,293.15
