#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
1.35621e+07,101,0,54,49,0,0,1,289.15,291.15
1.3563e+07,112,0,59,56,0,0,1,289.15,291.15
1.35639e+07,195,0,97,109,0,0,1,289.15,291.15
1.35648e+07,50,0,31,16,0,0,1,289.15,291.15
1.35657e+07,202,0,101,114,0,0,1,289.15,291.15
1.35666e+07,164,0,83,89,0,0,1,289.15,291.15
1.35675e+07,112,0,59,56,0,0,1,289.15,291.15
1.35684e+07,195,0,97,109,0,0,1,289.15,291.15
1.35693e+07,50,0,31,16,0,0,1,289.15,291.15
1.35702e+07,139,0,72,73,0,0,1,289.15,291.15
1.35711e+07,227,0,112,130,0,0,1,289.15,291.15
1.3572e+07,112,0,59,56,0,0,1,289.15,291.15
1.35729e+07,195,0,97,109,0,0,1,289.15,291.15
1.35738e+07,50,0,31,16,0,0,1,289.15,291.15
1.35747e+07,75,0,43,33,0,0,1,289.15,291.15
1.35756e+07,240,0,118,138,0,0,1,289.15,291.15
1.35765e+07,163,0,83,88,0,0,1,289.15,291.15
1.35774e+07,195,0,97,109,0,0,1,289.15,291.15
1.35783e+07,50,0,31,16,0,0,1,289.15,291.15
1.35792e+07,50,0,31,16,0,0,2,289.15,291.15
1.35801e+07,202,0,101,114,0,0,2,289.15,291.15
1.3581e+07,226,0,112,129,0,0,2,289.15,291.15
1.35819e+07,195,0,97,109,0,0,2,289.15,291.15
1.35828e+07,50,0,31,16,0,0,2,289.15,291.15
1.35837e+07,50,0,31,16,0,0,2,289.15,291.15
1.35846e+07,139,0,72,73,0,0,2,289.15,291.15
1.35855e+07,289,0,141,170,0,0,2,289.15,291.15
1.35864e+07,195,0,97,109,0,0,2,293.15,291.15
1.35873e+07,50,0,31,16,0,0,2,293.15,291.15
1.35882e+07,50,0,31,16,0,0,2,293.15,291.15
1.35891e+07,75,0,43,33,0,0,2,293.15,291.15
1.359e+07,302,0,147,178,0,0,2,293.15,291.15
1.35909e+07,245,0,121,141,0,0,2,293.15,291.15
1.35918e+07,50,0,31,16,0,0,2,293.15,291.15
1.35927e+07,50,0,31,16,0,0,2,293.15,291.15
1.35936e+07,50,0,31,16,0,0,2,293.15,289.15
1.35945e+07,264,0,129,153,0,1,1,293.15,289.15
1.35954e+07,330,0,162,191,0.8,1,1,293.15,289.15
1.35963e+07,90,0,53,34,0.8,2,0,293.15,289.15
1.35972e+07,63,0,38,22,0,2,0,293.15,289.15
1.35981e+07,296,0,34,77,0.53,2,0,293.15,289.15
1.3599e+07,617,0,111,215,0.13,1,0,293.15,289.15
1.35999e+07,788,0,190,325,1.33,1,0,293.15,289.15
1.36008e+07,466,0,42,118,0.4,1,0,293.15,289.15
1.36017e+07,466,0,42,118,0,2,0,293.15,289.15
1.36026e+07,466,0,42,118,0,2,0,293.15,289.15
1.36035e+07,554,0,82,174,0.53,2,0,293.15,289.15
1.36044e+07,823,0,216,334,0,2,0,293.15,289.15
1.36053e+07,617,0,136,181,0,2,0,293.15,289.15
1.36062e+07,979,0,230,564,0.53,2,0,293.15,289.15
1.36071e+07,231,0,160,68,0.53,1,0,293.15,289.15
1.3608e+07,397,0,257,144,0,1,0,293.15,289.15
1.36089e+07,632,0,365,294,0.8,1,0,293.15,289.15
1.36098e+07,369,0,228,149,0.07,1,0,293.15,289.15
1.36107e+07,204,0,140,61,0,1,0,293.15,289.15
1.36116e+07,50,0,31,16,0.07,1,0,293.15,289.15
1.36125e+07,222,0,133,92,0.13,1,0,293.15,289.15
1.36134e+07,804,0,285,540,0.07,1,0,293.15,289.15
1.36143e+07,348,0,191,172,0.4,1,0,293.15,289.15
1.36152e+07,704,0,200,501,0,1,0,293.15,289.15
1.36161e+07,171,0,110,59,0.13,1,0,293.15,289.15
1.3617e+07,238,0,142,99,0,2,0,293.15,289.15
1.36179e+07,2107,0,1059,1062,0,2,0,293.15,289.15
1.36188e+07,1852,0,753,1115,0,2,0,293.15,289.15
1.36197e+07,112,0,65,50,0.13,2,0,293.15,289.15
1.36206e+07,62,0,42,17,0.13,2,0,293.15,289.15
1.36215e+07,702,0,187,215,0.07,2,0,293.15,289.15
1.36224e+07,862,0,275,295,0.53,2,0,293.15,289.15
1.36233e+07,900,0,300,309,0,2,0,293.15,289.15
1.36242e+07,844,0,272,278,0.07,2,0,293.15,289.15
1.36251e+07,732,0,220,205,0.4,2,0,293.15,289.15
1.3626e+07,1703,0,386,1017,0.13,2,0,293.15,289.15
1.36269e+07,1512,0,354,866,0.07,2,0,293.15,289.15
1.36278e+07,2937,0,610,2030,0,2,0,293.15,289.15
1.36287e+07,2355,0,552,1515,0,2,0,293.15,289.15
1.36296e+07,560,0,320,197,0.13,2,0,293.15,289.15
1.36305e+07,375,0,229,150,0,2,0,293.15,289.15
1.36314e+07,520,0,302,229,0,2,0,293.15,289.15
1.36323e+07,1029,0,402,627,0,2,0,293.15,289.15
1.36332e+07,605,0,360,262,0.8,2,0,293.15,289.15
1.36341e+07,482,0,304,180,0.4,2,0,293.15,289.15
1.3635e+07,917,0,391,530,0.8,2,0,293.15,289.15
1.36359e+07,601,0,356,257,0.93,2,0,293.15,289.15
1.36368e+07,514,0,326,185,0,2,0,293.15,289.15
1.36377e+07,687,0,408,292,0.13,2,0,293.15,289.15
1.36386e+07,647,0,388,267,0,2,0,293.15,289.15
1.36395e+07,572,0,350,226,0,2,0,293.15,289.15
1.36404e+07,680,0,405,287,0.07,2,0,293.15,291.15
1.36413e+07,506,0,311,192,0,2,0,293.15,291.15
1.36422e+07,754,0,350,289,0,2,0,293.15,291.15
1.36431e+07,1089,0,393,407,0,1,1,293.15,291.15
1.3644e+07,1218,0,319,600,0,1,1,293.15,291.15
1.36449e+07,752,0,205,255,0,0,2,293.15,291.15
1.36458e+07,607,0,139,162,0,0,2,293.15,291.15
1.36467e+07,632,0,150,179,0,0,2,293.15,291.15
1.36476e+07,782,0,212,283,0,0,2,289.15,291.15
1.36485e+07,608,0,109,204,0,0,2,289.15,291.15
1.36494e+07,599,0,97,210,0,0,2,289.15,291.15
1.36503e+07,428,0,31,111,0,0,2,289.15,291.15
1.36512e+07,74,0,44,27,0,0,2,289.15,291.15
1.36521e+07,314,0,162,164,0,1,1,289.15,291.15
1.3653e+07,359,0,185,189,0,1,1,289.15,291.15
1.36539e+07,195,0,97,109,0,0,2,289.15,291.15
1.36548e+07,50,0,31,16,0,0,2,289.15,291.15
1.36557e+07,50,0,31,16,0,0,2,289.15,291.15
1.36566e+07,139,0,72,73,0,0,2,289.15,291.15
1.36575e+07,289,0,141,170,0,0,2,289.15,291.15
1.36584e+07,195,0,97,109,0,0,2,289.15,291.15
1.36593e+07,50,0,31,16,0,0,2,289.15,291.15
1.36602e+07,50,0,31,16,0,0,2,289.15,291.15
1.36611e+07,75,0,43,33,0,0,2,289.15,291.15
1.3662e+07,302,0,147,178,0,0,2,289.15,291.15
1.36629e+07,245,0,121,141,0,0,2,289.15,291.15
1.36638e+07,50,0,31,16,0,0,2,289.15,291.15
1.36647e+07,50,0,31,16,0,0,2,289.15,291.15
1.36656e+07,50,0,31,16,0,0,2,289.15,291.15
1.36665e+07,264,0,129,153,0,0,2,289.15,291.15
1.36674e+07,309,0,150,182,0,0,2,289.15,291.15
1.36683e+07,50,0,31,16,0,0,2,289.15,291.15
1.36692e+07,50,0,31,16,0,0,2,289.15,291.15
1.36701e+07,50,0,31,16,0,0,2,289.15,291.15
1.3671e+07,201,0,100,113,0,0,2,289.15,291.15
1.36719e+07,372,0,179,222,0,0,2,289.15,291.15
1.36728e+07,50,0,31,16,0,0,2,293.15,291.15
1.36737e+07,50,0,31,16,0,0,2,293.15,291.15
1.36746e+07,50,0,31,16,0,0,2,293.15,291.15
1.36755e+07,137,0,71,72,0,0,2,293.15,291.15
1.36764e+07,385,0,185,231,0,0,2,293.15,291.15
1.36773e+07,101,0,54,49,0,0,2,293.15,291.15
1.36782e+07,50,0,31,16,0,0,2,293.15,291.15
1.36791e+07,77,0,46,28,0,1,1,293.15,291.15
1.368e+07,152,0,81,74,0.47,1,1,293.15,289.15
1.36809e+07,387,0,189,224,0.13,1,1,293.15,289.15
1.36818e+07,204,0,105,107,0.13,1,1,293.15,289.15
1.36827e+07,90,0,53,34,0,1,1,293.15,289.15
1.36836e+07,55,0,34,19,0,1,1,293.15,289.15
1.36845e+07,112,0,59,56,0.07,1,1,293.15,289.15
1.36854e+07,340,0,173,187,0.07,1,1,293.15,289.15
1.36863e+07,348,0,191,172,0,1,1,293.15,289.15
1.36872e+07,279,0,110,86,0,1,1,293.15,289.15
1.36881e+07,588,0,121,161,0,2,0,293.15,289.15
1.3689e+07,685,0,175,210,0,1,0,293.15,289.15
1.36899e+07,1272,0,277,705,0.8,1,0,293.15,289.15
1.36908e+07,1267,0,256,724,0.07,1,0,293.15,289.15
1.36917e+07,2659,0,444,1914,0.07,1,0,293.15,289.15
1.36926e+07,1324,0,195,824,0.07,2,0,293.15,289.15
1.36935e+07,517,0,59,157,0.2,2,0,293.15,289.15
1.36944e+07,599,0,97,210,1.6,2,0,293.15,289.15
1.36953e+07,607,0,101,215,0.8,1,0,293.15,289.15
1.36962e+07,441,0,143,166,1.2,1,0,293.15,289.15
1.36971e+07,50,0,31,16,0.67,1,0,293.15,289.15
1.3698e+07,1474,0,334,1144,0,1,0,293.15,289.15
1.36989e+07,2438,0,537,1913,0,1,0,293.15,289.15
1.36998e+07,826,0,247,585,0,1,0,293.15,289.15
1.37007e+07,388,0,216,187,0.07,1,0,293.15,289.15
1.37016e+07,232,0,153,76,0.87,1,0,293.15,289.15
1.37025e+07,176,0,109,70,0,2,0,293.15,289.15
1.37034e+07,226,0,126,111,0.47,2,0,293.15,289.15
1.37043e+07,107,0,72,35,0.8,2,0,293.15,289.15
1.37052e+07,246,0,124,138,0,2,0,293.15,289.15
1.37061e+07,101,0,54,49,1.07,2,0,293.15,289.15
1.3707e+07,348,0,168,100,0.13,2,0,293.15,289.15
1.37079e+07,1614,0,219,160,0.07,2,0,293.15,289.15
1.37088e+07,1381,0,93,38,0.93,2,0,293.15,289.15
1.37097e+07,820,0,189,144,0,2,0,293.15,289.15
1.37106e+07,861,0,293,578,0.27,2,0,293.15,289.15
1.37115e+07,260,0,158,105,0,2,0,293.15,289.15
1.37124e+07,327,0,187,152,0.2,1,0,293.15,289.15
1.37133e+07,200,0,128,70,0,1,0,293.15,289.15
1.37142e+07,208,0,121,93,0,1,0,293.15,289.15
1.37151e+07,299,0,164,150,0.13,1,0,293.15,289.15
1.3716e+07,736,0,274,466,0,1,0,293.15,289.15
1.37169e+07,556,0,331,237,0,1,0,293.15,289.15
1.37178e+07,1612,0,498,1111,0,1,0,293.15,289.15
1.37187e+07,2628,0,672,1956,0.8,2,0,293.15,289.15
1.37196e+07,923,0,417,523,0.07,2,0,293.15,289.15
1.37205e+07,589,0,357,241,0.13,2,0,293.15,289.15
1.37214e+07,640,0,383,269,0.87,2,0,293.15,289.15
1.37223e+07,511,0,325,184,0,2,0,293.15,289.15
1.37232e+07,569,0,355,212,0,2,0,293.15,289.15
1.37241e+07,832,0,499,345,0,2,0,293.15,289.15
1.3725e+07,714,0,420,308,0,2,0,293.15,289.15
1.37259e+07,680,0,405,287,0.93,2,0,293.15,289.15
1.37268e+07,527,0,333,192,0,2,0,293.15,291.15
1.37277e+07,447,0,280,163,0,2,0,293.15,291.15
1.37286e+07,614,0,369,250,0,2,0,293.15,291.15
1.37295e+07,749,0,425,346,0.8,2,0,293.15,291.15
1.37304e+07,712,0,421,303,0.07,2,0,293.15,291.15
1.37313e+07,969,0,423,543,0,2,0,293.15,291.15
1.37322e+07,935,0,406,526,0,2,0,293.15,291.15
1.37331e+07,561,0,350,211,0.13,1,1,293.15,291.15
1.3734e+07,587,0,344,266,0,0,2,289.15,291.15
1.37349e+07,400,0,226,191,0,0,2,289.15,291.15
1.37358e+07,50,0,31,16,0,0,2,289.15,291.15
1.37367e+07,50,0,31,16,0,0,2,289.15,291.15
1.37376e+07,50,0,31,16,0,0,2,289.15,291.15
1.37385e+07,264,0,129,153,0,0,2,289.15,291.15
1.37394e+07,309,0,150,182,0,0,2,289.15,291.15
1.37403e+07,50,0,31,16,0,0,2,289.15,291.15
1.37412e+07,50,0,31,16,0,0,2,289.15,291.15
1.37421e+07,50,0,31,16,0,0,2,289.15,291.15
1.3743e+07,201,0,100,113,0,0,2,289.15,291.15
1.37439e+07,372,0,179,222,0,0,2,289.15,291.15
1.37448e+07,50,0,31,16,0,0,2,289.15,291.15
1.37457e+07,50,0,31,16,0,0,2,289.15,291.15
1.37466e+07,50,0,31,16,0,0,2,289.15,291.15
1.37475e+07,137,0,71,72,0,0,2,289.15,291.15
1.37484e+07,385,0,185,231,0,0,2,289.15,291.15
1.37493e+07,101,0,54,49,0,0,2,289.15,291.15
1.37502e+07,50,0,31,16,0,0,2,289.15,291.15
1.37511e+07,50,0,31,16,0,0,2,289.15,291.15
1.3752e+07,112,0,59,56,0,0,2,289.15,291.15
1.37529e+07,347,0,167,206,0,0,2,289.15,291.15
1.37538e+07,164,0,83,89,0,0,2,289.15,291.15
1.37547e+07,50,0,31,16,0,0,2,289.15,291.15
1.37556e+07,50,0,31,16,0,0,2,289.15,291.15
1.37565e+07,112,0,59,56,0,0,2,289.15,291.15
1.37574e+07,283,0,138,166,0,0,2,289.15,291.15
1.37583e+07,227,0,112,130,0,0,2,289.15,291.15
1.37592e+07,50,0,31,16,0,0,2,293.15,291.15
1.37601e+07,50,0,31,16,0,0,2,293.15,291.15
1.3761e+07,112,0,59,56,0.4,0,2,293.15,291.15
1.37619e+07,492,0,157,349,1.07,1,1,293.15,291.15
1.37628e+07,565,0,196,386,0.07,1,1,293.15,291.15
1.37637e+07,181,0,98,85,0.07,1,1,293.15,291.15
1.37646e+07,130,0,75,52,0,1,1,293.15,291.15
1.37655e+07,271,0,143,131,0,1,1,293.15,291.15
1.37664e+07,331,0,168,175,0.4,1,1,293.15,289.15
1.37673e+07,312,0,157,168,0,2,0,293.15,289.15
1.37682e+07,273,0,139,143,0.13,2,0,293.15,289.15
1.37691e+07,72,0,50,19,0.13,1,0,293.15,289.15
1.377e+07,144,0,88,59,0,1,0,293.15,289.15
1.37709e+07,226,0,126,111,0.07,1,0,293.15,289.15
1.37718e+07,259,0,160,105,0.07,1,0,293.15,289.15
1.37727e+07,259,0,142,132,0.27,1,0,293.15,289.15
1.37736e+07,77,0,56,19,0.07,1,0,293.15,289.15
1.37745e+07,112,0,59,56,0.87,1,0,293.15,289.15
1.37754e+07,195,0,97,109,0,1,0,293.15,289.15
1.37763e+07,75,0,43,33,0,1,0,293.15,289.15
1.37772e+07,240,0,118,138,0.13,1,0,293.15,289.15
1.37781e+07,101,0,54,49,0,1,0,293.15,289.15
1.3779e+07,112,0,59,56,9.33,1,0,293.15,289.15
1.37799e+07,195,0,97,109,0.2,1,0,293.15,289.15
1.37808e+07,50,0,31,16,0,2,0,293.15,289.15
1.37817e+07,202,0,101,114,0.07,2,0,293.15,289.15
1.37826e+07,197,0,114,92,0,2,0,293.15,289.15
1.37835e+07,777,0,249,531,0.93,2,0,293.15,289.15
1.37844e+07,238,0,137,112,0.8,2,0,293.15,289.15
1.37853e+07,206,0,144,59,0.07,1,0,293.15,289.15
1.37862e+07,300,0,187,119,0.13,1,0,293.15,289.15
1.37871e+07,369,0,210,174,0.13,1,0,293.15,289.15
1.3788e+07,233,0,138,98,0,1,0,293.15,289.15
1.37889e+07,316,0,176,151,0,1,0,293.15,289.15
1.37898e+07,171,0,110,59,0,1,0,293.15,289.15
1.37907e+07,116,0,69,47,0,1,0,293.15,289.15
1.37916e+07,240,0,118,138,0.8,1,0,293.15,289.15
1.37925e+07,163,0,83,88,0.87,1,0,293.15,289.15
1.37934e+07,216,0,117,111,0.6,1,0,293.15,289.15
1.37943e+07,122,0,86,33,0.07,1,0,293.15,289.15
1.37952e+07,203,0,139,61,0,1,0,293.15,289.15
1.37961e+07,355,0,208,159,0,1,0,293.15,289.15
1.3797e+07,910,0,308,616,0,2,0,293.15,289.15
1.37979e+07,348,0,194,166,0.4,2,0,293.15,289.15
1.37988e+07,211,0,132,77,5.6,2,0,293.15,289.15
1.37997e+07,211,0,132,77,2.8,2,0,293.15,289.15
1.38006e+07,345,0,201,150,0.2,2,0,293.15,289.15
1.38015e+07,2726,0,781,1966,0,2,0,293.15,289.15
1.38024e+07,2632,0,736,1907,0.13,2,0,293.15,289.15
1.38033e+07,455,0,294,159,0.07,2,0,293.15,289.15
1.38042e+07,399,0,257,139,0.4,2,0,293.15,289.15
1.38051e+07,369,0,228,141,0.4,2,0,293.15,289.15
1.3806e+07,590,0,327,286,0.4,2,0,293.15,289.15
1.38069e+07,542,0,308,250,0.13,2,0,293.15,289.15
1.38078e+07,374,0,237,134,0,2,0,293.15,289.15
1.38087e+07,468,0,296,169,0.07,2,0,293.15,289.15
1.38096e+07,504,0,309,192,0,2,0,293.15,289.15
1.38105e+07,722,0,411,329,0,2,0,293.15,289.15
1.38114e+07,794,0,457,360,0,2,0,293.15,289.15
1.38123e+07,535,0,338,195,1.2,2,0,293.15,289.15
1.38132e+07,471,0,296,172,0.4,1,1,293.15,291.15
1.38141e+07,535,0,338,195,0,1,1,293.15,291.15
1.3815e+07,686,0,407,291,0,1,1,293.15,291.15
1.38159e+07,855,0,484,400,0.8,1,1,293.15,291.15
1.38168e+07,496,0,302,191,0,1,1,293.15,291.15
1.38177e+07,353,0,224,126,0,0,2,293.15,291.15
1.38186e+07,62,0,42,17,0,0,2,293.15,291.15
1.38195e+07,149,0,82,73,0,0,2,293.15,291.15
1.38204e+07,396,0,196,231,0,0,2,289.15,291.15
1.38213e+07,112,0,65,50,0,0,2,289.15,291.15
1.38222e+07,56,0,37,17,0,0,2,289.15,291.15
1.38231e+07,50,0,31,16,0,0,2,289.15,291.15
1.3824e+07,112,0,59,56,0,0,2,289.15,291.15
1.38249e+07,347,0,167,206,0,0,2,289.15,291.15
1.38258e+07,164,0,83,89,0,0,2,289.15,291.15
1.38267e+07,50,0,31,16,0,0,2,289.15,291.15
1.38276e+07,50,0,31,16,0,0,2,289.15,291.15
1.38285e+07,112,0,59,56,0,0,2,289.15,291.15
1.38294e+07,283,0,138,166,0,0,2,289.15,291.15
1.38303e+07,227,0,112,130,0,0,2,289.15,291.15
1.38312e+07,50,0,31,16,0,0,2,289.15,291.15
1.38321e+07,50,0,31,16,0,0,2,289.15,291.15
1.3833e+07,112,0,59,56,0,0,2,289.15,291.15
1.38339e+07,220,0,109,125,0,0,2,289.15,291.15
1.38348e+07,240,0,118,138,0,0,2,289.15,291.15
1.38357e+07,101,0,54,49,0,0,2,289.15,291.15
1.38366e+07,50,0,31,16,0,0,2,289.15,291.15
1.38375e+07,112,0,59,56,0,0,2,289.15,291.15
1.38384e+07,195,0,97,109,0,0,2,289.15,291.15
1.38393e+07,202,0,101,114,0,0,2,289.15,291.15
1.38402e+07,164,0,83,89,0,0,2,289.15,291.15
1.38411e+07,50,0,31,16,0,0,2,289.15,291.15
1.3842e+07,112,0,59,56,0,0,2,289.15,291.15
1.38429e+07,195,0,97,109,0,0,2,289.15,291.15
1.38438e+07,139,0,72,73,0,0,2,289.15,291.15
1.38447e+07,227,0,112,130,0,0,2,289.15,291.15
1.38456e+07,50,0,31,16,0,0,2,293.15,291.15
1.38465e+07,112,0,59,56,0,0,2,293.15,291.15
1.38474e+07,195,0,97,109,0,0,2,293.15,291.15
1.38483e+07,75,0,43,33,0,0,2,293.15,291.15
1.38492e+07,240,0,118,138,0,0,2,293.15,291.15
1.38501e+07,101,0,54,49,0,0,2,293.15,291.15
1.3851e+07,112,0,59,56,0,0,2,293.15,291.15
1.38519e+07,195,0,97,109,0,0,2,293.15,291.15
1.38528e+07,50,0,31,16,0,0,2,293.15,289.15
1.38537e+07,202,0,101,114,0,0,2,293.15,289.15
1.38546e+07,164,0,83,89,0,0,2,293.15,289.15
1.38555e+07,125,0,67,62,0,1,1,293.15,289.15
1.38564e+07,272,0,140,144,0.4,1,1,293.15,289.15
1.38573e+07,125,0,72,50,0,1,1,293.15,289.15
1.38582e+07,219,0,116,109,0,1,1,293.15,289.15
1.38591e+07,289,0,146,157,0.2,2,0,293.15,289.15
1.386e+07,152,0,81,74,0,2,0,293.15,289.15
1.38609e+07,307,0,167,152,0.07,2,0,293.15,289.15
1.38618e+07,211,0,132,77,0.93,2,0,293.15,289.15
1.38627e+07,236,0,143,93,0,2,0,293.15,289.15
1.38636e+07,401,0,219,198,0.13,2,0,293.15,289.15
1.38645e+07,2446,0,544,1910,0,2,0,293.15,289.15
1.38654e+07,1235,0,302,945,0.4,2,0,293.15,289.15
1.38663e+07,130,0,91,36,0.07,2,0,293.15,289.15
1.38672e+07,203,0,139,61,0,2,0,293.15,289.15
1.38681e+07,365,0,218,159,0.13,2,0,293.15,289.15
1.3869e+07,390,0,230,175,0,2,0,293.15,289.15
1.38699e+07,330,0,189,152,0.13,2,0,293.15,289.15
1.38708e+07,1783,0,920,860,0.13,2,0,293.15,289.15
1.38717e+07,1516,0,787,726,0.07,2,0,293.15,289.15
1.38726e+07,663,0,221,448,0.2,2,0,293.15,289.15
1.38735e+07,412,0,222,212,0.07,2,0,293.15,289.15
1.38744e+07,347,0,205,154,0.53,2,0,293.15,289.15
1.38753e+07,267,0,181,84,0,2,0,293.15,289.15
1.38762e+07,203,0,139,61,0.13,2,0,293.15,289.15
1.38771e+07,228,0,150,77,0.07,2,0,293.15,289.15
1.3878e+07,431,0,233,221,0,2,0,293.15,289.15
1.38789e+07,447,0,252,212,0.2,2,0,293.15,289.15
1.38798e+07,292,0,188,101,0.4,2,0,293.15,289.15
1.38807e+07,260,0,167,90,0.4,2,0,293.15,289.15
1.38816e+07,207,0,143,62,0.07,2,0,293.15,289.15
1.38825e+07,452,0,261,210,0.13,2,0,293.15,289.15
1.38834e+07,352,0,190,185,0,2,0,293.15,289.15
1.38843e+07,118,0,87,28,0,2,0,293.15,289.15
1.38852e+07,222,0,154,66,0,2,0,293.15,289.15
1.38861e+07,247,0,165,80,0,2,0,293.15,289.15
1.3887e+07,986,0,358,640,0.2,2,0,293.15,289.15
1.38879e+07,1039,0,391,344,0.8,2,0,293.15,289.15
1.38888e+07,1657,0,262,144,0,2,0,293.15,289.15
1.38897e+07,1703,0,294,159,0.27,1,0,293.15,289.15
1.38906e+07,528,0,284,158,0.2,1,0,293.15,289.15
1.38915e+07,507,0,308,205,0.27,1,0,293.15,289.15
1.38924e+07,754,0,418,367,0,1,0,293.15,289.15
1.38933e+07,503,0,300,205,0.87,1,0,293.15,289.15
1.38942e+07,481,0,303,175,0,1,0,293.15,289.15
1.38951e+07,484,0,305,176,0,1,0,293.15,289.15
1.3896e+07,546,0,334,215,0,1,0,293.15,289.15
1.38969e+07,659,0,363,323,0,2,0,293.15,289.15
1.38978e+07,562,0,330,241,0.07,2,0,293.15,289.15
1.38987e+07,535,0,338,195,0.13,2,0,293.15,289.15
1.38996e+07,563,0,352,208,0.07,2,0,293.15,291.15
1.39005e+07,631,0,384,251,0.07,2,0,293.15,291.15
1.39014e+07,735,0,420,335,0.07,2,0,293.15,291.15
1.39023e+07,631,0,363,283,0,2,0,293.15,291.15
1.39032e+07,570,0,353,214,0.13,2,0,293.15,291.15
1.39041e+07,527,0,330,194,0.2,1,1,293.15,291.15
1.3905e+07,997,0,435,566,0.27,1,1,293.15,291.15
1.39059e+07,816,0,490,340,0.07,1,1,293.15,291.15
1.39068e+07,676,0,391,301,0,1,1,289.15,291.15
1.39077e+07,348,0,204,147,0,1,1,289.15,291.15
1.39086e+07,54,0,35,17,0,0,2,289.15,291.15
1.39095e+07,112,0,59,56,0,0,2,289.15,291.15
1.39104e+07,195,0,97,109,0,0,2,289.15,291.15
1.39113e+07,202,0,101,114,0,0,2,289.15,291.15
1.39122e+07,164,0,83,89,0,0,2,289.15,291.15
1.39131e+07,50,0,31,16,0,0,2,289.15,291.15
1.3914e+07,112,0,59,56,0,0,2,289.15,291.15
1.39149e+07,195,0,97,109,0,0,2,289.15,291.15
1.39158e+07,139,0,72,73,0,0,2,289.15,291.15
1.39167e+07,227,0,112,130,0,0,2,289.15,291.15
1.39176e+07,50,0,31,16,0,0,2,289.15,291.15
1.39185e+07,112,0,59,56,0,0,2,289.15,291.15
1.39194e+07,195,0,97,109,0,0,2,289.15,291.15
1.39203e+07,75,0,43,33,0,0,2,289.15,291.15
1.39212e+07,240,0,118,138,0,0,2,289.15,291.15
1.39221e+07,101,0,54,49,0,0,2,289.15,291.15
1.3923e+07,112,0,59,56,0,0,2,289.15,291.15
1.39239e+07,195,0,97,109,0,0,2,289.15,291.15
1.39248e+07,50,0,31,16,0,0,2,289.15,291.15
1.39257e+07,202,0,101,114,0,0,2,289.15,291.15
1.39266e+07,164,0,83,89,0,0,2,289.15,291.15
1.39275e+07,117,0,62,58,0,1,1,289.15,291.15
1.39284e+07,253,0,130,135,0.27,1,1,289.15,291.15
1.39293e+07,154,0,88,63,0.8,1,1,289.15,291.15
1.39302e+07,299,0,160,145,0,1,1,289.15,291.15
1.39311e+07,387,0,200,202,0,1,1,289.15,291.15
1.3932e+07,235,0,127,111,0,1,1,293.15,291.15
1.39329e+07,315,0,163,163,0,1,1,293.15,291.15
1.39338e+07,703,0,188,513,0,1,1,293.15,291.15
1.39347e+07,174,0,97,77,0,1,1,293.15,291.15
1.39356e+07,325,0,165,176,0.07,1,1,293.15,291.15
1.39365e+07,261,0,137,133,0.8,1,1,293.15,291.15
1.39374e+07,203,0,102,113,0,0,1,293.15,291.15
1.39383e+07,90,0,53,34,0.07,1,1,293.15,291.15
1.39392e+07,61,0,37,21,1.33,1,1,293.15,289.15
1.39401e+07,202,0,101,114,1.07,1,1,293.15,289.15
1.3941e+07,226,0,112,129,0.13,1,1,293.15,289.15
1.39419e+07,195,0,97,109,0,1,1,293.15,289.15
1.39428e+07,85,0,50,32,0,1,1,293.15,289.15
1.39437e+07,90,0,53,34,1.6,1,1,293.15,289.15
1.39446e+07,2384,0,511,1879,0.47,1,1,293.15,289.15
1.39455e+07,2532,0,580,1973,0.13,2,0,293.15,289.15
1.39464e+07,457,0,200,269,1.27,2,0,293.15,289.15
1.39473e+07,2175,0,468,1704,0,1,0,293.15,289.15
1.39482e+07,2159,0,460,1697,0.53,1,0,293.15,289.15
1.39491e+07,108,0,72,35,0.8,2,0,293.15,289.15
1.395e+07,345,0,187,181,0.13,2,0,293.15,289.15
1.39509e+07,289,0,161,145,0.53,2,0,293.15,289.15
1.39518e+07,353,0,61,86,0,2,0,293.15,289.15
1.39527e+07,485,0,51,127,0.13,2,0,293.15,289.15
1.39536e+07,499,0,57,135,0,2,0,293.15,289.15
1.39545e+07,1295,0,273,737,0.2,2,0,293.15,289.15
1.39554e+07,853,0,239,334,0,2,0,293.15,289.15
1.39563e+07,576,0,110,160,0,1,1,293.15,289.15
1.39572e+07,585,0,118,161,0,1,1,293.15,289.15
1.39581e+07,587,0,120,161,0.2,1,1,293.15,289.15
1.3959e+07,2427,0,1047,1088,0,1,1,293.15,289.15
1.39599e+07,1465,0,735,739,0.4,2,0,293.15,289.15
1.39608e+07,183,0,120,60,0,2,0,293.15,289.15
1.39617e+07,583,0,188,391,0.27,2,0,293.15,289.15
1.39626e+07,2014,0,428,1583,0,2,0,293.15,289.15
1.39635e+07,1952,0,439,1519,0.07,2,0,293.15,289.15
1.39644e+07,782,0,446,366,0,2,0,293.15,289.15
1.39653e+07,365,0,226,141,0,2,0,293.15,289.15
1.39662e+07,292,0,188,101,0,2,0,293.15,289.15
