#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
1.49832e+07,1415,0,94,74,0,3,0,289.15,289.15
1.49841e+07,1841,0,227,682,3.2,3,0,289.15,289.15
1.4985e+07,553,0,81,174,0.4,3,0,289.15,289.15
1.49859e+07,1024,0,184,550,0,3,0,289.15,289.15
1.49868e+07,663,0,161,203,0.07,3,0,289.15,289.15
1.49877e+07,1007,0,207,494,0.27,2,0,289.15,289.15
1.49886e+07,734,0,197,243,0.07,2,0,289.15,289.15
1.49895e+07,939,0,255,396,0.07,2,0,289.15,289.15
1.49904e+07,1847,0,209,421,0.13,2,0,289.15,289.15
1.49913e+07,1947,0,160,249,0.4,3,0,289.15,289.15
1.49922e+07,1168,0,166,201,0,4,0,289.15,289.15
1.49931e+07,456,0,247,168,0,2,1,289.15,289.15
1.4994e+07,606,0,351,271,0,1,1,289.15,289.15
1.49949e+07,552,0,335,224,0,1,1,289.15,289.15
1.49958e+07,508,0,310,203,0.4,1,1,289.15,289.15
1.49967e+07,409,0,243,179,0,1,1,289.15,289.15
1.49976e+07,232,0,155,75,0.13,1,1,289.15,289.15
1.49985e+07,228,0,128,109,0.2,1,1,289.15,289.15
1.49994e+07,403,0,221,198,0,1,1,289.15,289.15
1.50003e+07,246,0,151,92,0,2,0,289.15,289.15
1.50012e+07,861,0,277,591,0.13,1,0,289.15,289.15
1.50021e+07,305,0,171,145,0,0,0,289.15,289.15
1.5003e+07,184,0,115,67,0,0,0,289.15,289.15
1.50039e+07,329,0,176,169,0,0,0,289.15,289.15
1.50048e+07,213,0,115,106,0,1,0,289.15,289.15
1.50057e+07,219,0,136,80,0,2,0,289.15,289.15
1.50066e+07,426,0,242,195,0.07,2,0,289.15,289.15
1.50075e+07,879,0,352,535,0.27,2,0,289.15,289.15
1.50084e+07,505,0,308,204,0.07,2,0,293.15,293.15
1.50093e+07,577,0,338,256,0,2,0,293.15,293.15
1.50102e+07,340,0,212,126,0.4,2,0,293.15,293.15
1.50111e+07,243,0,148,94,0.27,1,0,293.15,293.15
1.5012e+07,414,0,233,193,0,1,0,293.15,293.15
1.50129e+07,363,0,209,159,0,2,0,293.15,293.15
1.50138e+07,1058,0,384,690,0.07,2,0,293.15,293.15
1.50147e+07,1467,0,447,1028,0.8,2,0,293.15,293.15
1.50156e+07,3076,0,596,1895,0,2,0,293.15,293.15
1.50165e+07,2950,0,480,1223,0.4,3,0,293.15,293.15
1.50174e+07,2299,0,388,676,0,3,0,293.15,293.15
1.50183e+07,1032,0,395,481,0,3,0,293.15,293.15
1.50192e+07,694,0,396,314,0,3,0,293.15,293.15
1.50201e+07,1120,0,391,587,0,3,0,293.15,293.15
1.5021e+07,940,0,338,296,0.13,3,0,293.15,293.15
1.50219e+07,1012,0,371,342,0,2,1,293.15,293.15
1.50228e+07,1095,0,409,395,0,2,1,293.15,293.15
1.50237e+07,1128,0,424,416,0.47,3,1,293.15,293.15
1.50246e+07,1466,0,464,709,0.8,3,1,293.15,293.15
1.50255e+07,940,0,338,296,0.13,3,1,293.15,293.15
1.50264e+07,940,0,338,296,0.47,3,1,289.15,291.15
1.50273e+07,881,0,386,321,0.53,1,3,289.15,291.15
1.50282e+07,746,0,435,329,0,1,3,289.15,291.15
1.50291e+07,669,0,389,296,0,1,3,289.15,291.15
1.503e+07,573,0,356,219,0,1,3,289.15,291.15
1.50309e+07,514,0,319,193,0.13,1,3,289.15,291.15
1.50318e+07,171,0,110,59,0,0,4,289.15,291.15
1.50327e+07,305,0,171,145,0,0,4,289.15,291.15
1.50336e+07,383,0,196,210,0,0,4,289.15,291.15
1.50345e+07,189,0,95,106,0,0,4,289.15,291.15
1.50354e+07,50,0,31,16,0,0,4,289.15,291.15
1.50363e+07,50,0,31,16,0,0,4,289.15,291.15
1.50372e+07,60,0,36,23,0,0,4,289.15,291.15
1.50381e+07,268,0,131,156,0,0,4,289.15,291.15
1.5039e+07,312,0,152,184,0,0,4,289.15,291.15
1.50399e+07,101,0,54,49,0,0,4,289.15,291.15
1.50408e+07,50,0,31,16,0,0,4,289.15,291.15
1.50417e+07,50,0,31,16,0,0,4,289.15,291.15
1.50426e+07,91,0,50,43,0,0,4,289.15,291.15
1.50435e+07,357,0,172,213,0,0,4,289.15,291.15
1.50444e+07,243,0,120,140,0,0,4,289.15,291.15
1.50453e+07,50,0,31,16,0,0,4,289.15,291.15
1.50462e+07,50,0,31,16,0,0,4,289.15,291.15
1.50471e+07,50,0,31,16,0,0,4,289.15,291.15
1.5048e+07,173,0,87,95,0,0,4,289.15,291.15
1.50489e+07,395,0,190,237,0,0,4,289.15,291.15
1.50498e+07,124,0,65,63,0,0,4,289.15,291.15
1.50507e+07,50,0,31,16,0,0,4,289.15,291.15
1.50516e+07,50,0,31,16,0,0,4,289.15,291.15
1.50525e+07,50,0,31,16,0,0,4,289.15,291.15
1.50534e+07,301,0,147,175,0,0,4,289.15,291.15
1.50543e+07,402,0,198,232,0,1,3,289.15,291.15
1.50552e+07,167,0,95,69,1.47,1,3,293.15,289.15
1.50561e+07,122,0,70,49,0.13,1,3,293.15,289.15
1.5057e+07,50,0,31,16,0,0,3,293.15,289.15
1.50579e+07,88,0,48,41,0.07,1,3,293.15,289.15
1.50588e+07,374,0,180,224,0.4,1,3,293.15,289.15
1.50597e+07,229,0,113,131,0,2,2,293.15,289.15
1.50606e+07,50,0,31,16,0,1,2,293.15,289.15
1.50615e+07,50,0,31,16,0,0,2,293.15,289.15
1.50624e+07,50,0,31,16,0,0,2,293.15,289.15
1.50633e+07,252,0,136,127,0.13,1,1,293.15,289.15
1.50642e+07,503,0,262,271,0,1,1,293.15,289.15
1.50651e+07,243,0,143,105,0.07,2,0,293.15,289.15
1.5066e+07,171,0,110,59,0,2,0,289.15,289.15
1.50669e+07,171,0,110,59,0.13,2,0,289.15,289.15
1.50678e+07,1127,0,84,156,0.07,2,0,289.15,289.15
1.50687e+07,1934,0,137,266,0,2,0,289.15,289.15
1.50696e+07,1635,0,158,281,0.07,1,0,289.15,289.15
1.50705e+07,584,0,109,173,0,1,0,289.15,289.15
1.50714e+07,456,0,32,118,0,1,0,289.15,289.15
1.50723e+07,466,0,42,118,0.47,2,0,289.15,289.15
1.50732e+07,580,0,94,191,0.07,2,0,289.15,289.15
1.50741e+07,1427,0,243,322,0.07,2,0,289.15,289.15
1.5075e+07,2022,0,221,263,0.2,2,0,289.15,289.15
1.50759e+07,1299,0,154,129,0.07,2,0,289.15,289.15
1.50768e+07,214,0,149,62,0.4,2,0,289.15,289.15
1.50777e+07,171,0,119,51,0.8,3,0,289.15,289.15
1.50786e+07,381,0,216,182,0,3,0,289.15,289.15
1.50795e+07,419,0,244,193,0,3,0,289.15,289.15
1.50804e+07,386,0,235,162,0,3,0,289.15,289.15
1.50813e+07,735,0,296,436,0,3,0,289.15,289.15
1.50822e+07,335,0,228,105,0.4,3,0,289.15,289.15
1.50831e+07,428,0,267,169,0.8,3,0,289.15,289.15
1.5084e+07,521,0,286,230,0,3,0,289.15,289.15
1.50849e+07,847,0,261,294,0.8,2,0,289.15,289.15
1.50858e+07,765,0,215,254,0.07,2,0,289.15,289.15
1.50867e+07,664,0,169,189,0.4,2,0,289.15,289.15
1.50876e+07,586,0,119,161,0.4,2,0,289.15,289.15
1.50885e+07,797,0,226,284,0.4,2,0,289.15,289.15
1.50894e+07,1075,0,227,554,0,2,0,289.15,289.15
1.50903e+07,722,0,184,247,0,2,0,289.15,289.15
1.50912e+07,679,0,172,209,0,2,0,289.15,289.15
1.50921e+07,607,0,139,162,0,3,0,289.15,289.15
1.5093e+07,376,0,183,139,0.13,3,0,289.15,289.15
1.50939e+07,962,0,343,635,0.07,3,0,289.15,289.15
1.50948e+07,690,0,250,444,0,4,0,293.15,293.15
1.50957e+07,671,0,224,238,0,4,0,293.15,293.15
1.50966e+07,666,0,171,192,0,4,0,293.15,293.15
1.50975e+07,619,0,149,163,0.07,4,0,293.15,293.15
1.50984e+07,796,0,231,277,0.8,4,0,293.15,293.15
1.50993e+07,746,0,208,244,0.13,4,0,293.15,293.15
1.51002e+07,718,0,197,222,0.07,4,0,293.15,293.15
1.51011e+07,827,0,250,287,0.07,4,0,293.15,293.15
1.5102e+07,1135,0,220,610,0,4,0,293.15,293.15
1.51029e+07,738,0,205,235,0.87,4,0,293.15,293.15
1.51038e+07,1503,0,428,788,0.53,4,0,293.15,293.15
1.51047e+07,818,0,268,248,0.07,3,0,293.15,293.15
1.51056e+07,694,0,327,253,0.87,3,0,293.15,293.15
1.51065e+07,630,0,378,262,0,4,0,293.15,293.15
1.51074e+07,510,0,322,186,0,4,0,293.15,293.15
1.51083e+07,1233,0,504,742,0.13,4,0,293.15,293.15
1.51092e+07,763,0,461,313,0.13,4,0,293.15,293.15
1.51101e+07,646,0,412,231,0.4,4,0,293.15,293.15
1.5111e+07,1070,0,468,612,0,4,0,293.15,293.15
1.51119e+07,639,0,386,261,0.4,4,0,293.15,293.15
1.51128e+07,599,0,367,235,0.6,4,0,289.15,291.15
1.51137e+07,701,0,410,308,0,3,1,289.15,291.15
1.51146e+07,522,0,319,204,0.13,2,2,289.15,291.15
1.51155e+07,546,0,343,201,0.13,1,3,289.15,291.15
1.51164e+07,687,0,407,293,0.2,1,3,289.15,291.15
1.51173e+07,608,0,371,241,0,1,3,289.15,291.15
1.51182e+07,687,0,408,292,0.07,1,3,289.15,291.15
1.51191e+07,663,0,392,283,0.4,1,3,289.15,291.15
1.512e+07,397,0,248,146,0.13,1,3,289.15,291.15
1.51209e+07,723,0,257,467,1.07,1,3,289.15,291.15
1.51218e+07,432,0,237,208,0.53,1,3,289.15,291.15
1.51227e+07,875,0,274,608,0.13,1,3,289.15,291.15
1.51236e+07,440,0,228,228,0.93,1,3,289.15,291.15
1.51245e+07,313,0,170,147,0.07,1,3,289.15,291.15
1.51254e+07,183,0,104,76,0.13,1,3,289.15,291.15
1.51263e+07,122,0,64,63,0,0,3,289.15,291.15
1.51272e+07,205,0,102,116,0,0,3,289.15,291.15
1.51281e+07,200,0,100,112,0,0,3,289.15,291.15
1.5129e+07,215,0,107,122,0,0,3,289.15,291.15
1.51299e+07,50,0,31,16,0,0,3,289.15,291.15
1.51308e+07,50,0,31,16,0,0,3,289.15,291.15
1.51317e+07,153,0,78,82,0,0,3,289.15,291.15
1.51326e+07,222,0,110,127,0,0,3,289.15,291.15
1.51335e+07,240,0,118,138,0,0,3,289.15,291.15
1.51344e+07,126,0,66,65,0,0,3,289.15,291.15
1.51353e+07,50,0,31,16,0,0,3,289.15,291.15
1.51362e+07,50,0,31,16,0,0,3,289.15,291.15
1.51371e+07,184,0,93,102,0,0,3,289.15,291.15
1.5138e+07,280,0,137,164,0,0,3,289.15,291.15
1.51389e+07,227,0,112,130,0,0,3,289.15,291.15
1.51398e+07,50,0,31,16,0,0,3,289.15,291.15
1.51407e+07,50,0,31,16,0,0,3,289.15,291.15
1.51416e+07,60,0,36,23,0,0,3,293.15,289.15
1.51425e+07,230,0,114,132,0,0,3,293.15,289.15
1.51434e+07,384,0,191,217,0.4,1,2,293.15,289.15
1.51443e+07,245,0,130,121,0.47,1,2,293.15,289.15
1.51452e+07,141,0,81,57,0.13,1,2,293.15,289.15
1.51461e+07,130,0,75,52,0.07,2,2,293.15,289.15
1.5147e+07,171,0,94,79,0,3,1,293.15,289.15
1.51479e+07,386,0,191,219,0,3,1,293.15,289.15
1.51488e+07,356,0,178,198,0.13,3,1,293.15,289.15
1.51497e+07,164,0,91,71,0.13,3,1,293.15,289.15
1.51506e+07,173,0,94,76,0.93,3,1,293.15,289.15
1.51515e+07,141,0,76,62,0,3,1,293.15,289.15
1.51524e+07,208,0,106,107,0.4,3,1,289.15,289.15
1.51533e+07,930,0,282,680,0,4,0,289.15,289.15
1.51542e+07,173,0,93,89,0.13,3,0,289.15,289.15
1.51551e+07,466,0,114,349,0.07,3,0,289.15,289.15
1.5156e+07,130,0,89,38,1.2,3,0,289.15,289.15
1.51569e+07,184,0,116,65,0.07,1,0,289.15,289.15
1.51578e+07,389,0,210,196,0,1,0,289.15,289.15
1.51587e+07,501,0,258,272,0,2,0,289.15,289.15
1.51596e+07,1658,0,850,806,0,2,0,289.15,289.15
1.51605e+07,1007,0,515,490,0,2,0,289.15,289.15
1.51614e+07,62,0,42,17,0,2,0,289.15,289.15
1.51623e+07,207,0,136,68,0,2,0,289.15,289.15
1.51632e+07,628,0,348,310,0.27,2,0,289.15,289.15
1.51641e+07,2390,0,639,1770,0.93,3,0,289.15,289.15
1.5165e+07,1609,0,445,1161,1.6,3,0,289.15,289.15
1.51659e+07,384,0,252,129,0,3,0,289.15,289.15
1.51668e+07,826,0,342,482,0,3,0,289.15,289.15
1.51677e+07,509,0,309,208,0.8,3,0,289.15,289.15
1.51686e+07,758,0,420,370,0,3,0,289.15,289.15
1.51695e+07,903,0,314,596,0.53,3,0,289.15,289.15
1.51704e+07,237,0,161,74,0,2,0,289.15,289.15
1.51713e+07,198,0,134,61,0,2,0,289.15,289.15
1.51722e+07,622,0,204,415,0.8,2,0,289.15,289.15
1.51731e+07,513,0,285,247,0.13,2,0,289.15,289.15
1.5174e+07,619,0,343,302,0.07,2,0,289.15,289.15
1.51749e+07,366,0,226,141,0.13,2,0,289.15,289.15
1.51758e+07,214,0,149,62,0,2,0,289.15,289.15
1.51767e+07,135,0,94,38,0,2,0,289.15,289.15
1.51776e+07,178,0,103,80,0,2,0,289.15,289.15
1.51785e+07,502,0,278,247,0.2,2,0,289.15,289.15
1.51794e+07,515,0,298,234,0.4,2,0,289.15,289.15
1.51803e+07,354,0,226,127,0,2,0,289.15,289.15
1.51812e+07,2324,0,558,1764,0,2,0,293.15,293.15
1.51821e+07,2086,0,471,1613,0.13,3,0,293.15,293.15
1.5183e+07,677,0,217,473,0,3,0,293.15,293.15
1.51839e+07,534,0,304,252,0,3,0,293.15,293.15
1.51848e+07,2942,0,683,2270,0,3,0,293.15,293.15
1.51857e+07,2227,0,563,1661,0.67,4,0,293.15,293.15
1.51866e+07,985,0,382,601,0.07,4,0,293.15,293.15
1.51875e+07,506,0,311,198,0.07,4,0,293.15,293.15
1.51884e+07,645,0,382,280,0,4,0,293.15,293.15
1.51893e+07,680,0,401,295,0,4,0,293.15,293.15
1.51902e+07,2576,0,1195,1388,0,4,0,293.15,293.15
1.51911e+07,1735,0,938,795,0.2,4,0,293.15,293.15
1.5192e+07,535,0,338,195,0.07,5,0,293.15,293.15
1.51929e+07,668,0,391,290,0.4,4,0,293.15,293.15
1.51938e+07,679,0,395,297,0.4,4,0,293.15,293.15
1.51947e+07,888,0,476,425,0.93,3,0,293.15,293.15
1.51956e+07,1008,0,439,573,0.13,3,0,293.15,293.15
1.51965e+07,535,0,338,195,0.07,4,0,293.15,293.15
1.51974e+07,586,0,361,227,0,4,0,293.15,293.15
1.51983e+07,739,0,432,323,0.13,3,1,293.15,293.15
1.51992e+07,674,0,403,279,0,2,2,289.15,291.15
1.52001e+07,715,0,422,306,0,2,2,289.15,291.15
1.5201e+07,577,0,357,221,0,2,2,289.15,291.15
1.52019e+07,646,0,412,231,0.07,1,3,289.15,291.15
1.52028e+07,458,0,277,192,0,0,4,289.15,291.15
1.52037e+07,468,0,275,207,0,0,4,289.15,291.15
1.52046e+07,231,0,138,97,0,0,4,289.15,291.15
1.52055e+07,217,0,113,116,0,0,4,289.15,291.15
1.52064e+07,70,0,44,24,0,0,4,289.15,291.15
1.52073e+07,88,0,48,41,0,0,4,289.15,291.15
1.52082e+07,240,0,118,138,0,0,4,289.15,291.15
1.52091e+07,126,0,66,65,0,0,4,289.15,291.15
1.521e+07,153,0,78,82,0,0,4,289.15,291.15
1.52109e+07,184,0,93,102,0,0,4,289.15,291.15
1.52118e+07,50,0,31,16,0,0,4,289.15,291.15
1.52127e+07,177,0,89,97,0,0,4,289.15,291.15
1.52136e+07,227,0,112,130,0,0,4,289.15,291.15
1.52145e+07,50,0,31,16,0,0,4,289.15,291.15
1.52154e+07,184,0,93,102,0,0,4,289.15,291.15
1.52163e+07,153,0,78,82,0,0,4,289.15,291.15
1.52172e+07,75,0,43,33,0,0,4,289.15,291.15
1.52181e+07,240,0,118,138,0,0,4,289.15,291.15
1.5219e+07,139,0,72,73,0,0,4,289.15,291.15
1.52199e+07,60,0,36,23,0,0,4,289.15,291.15
1.52208e+07,205,0,102,116,0,0,4,289.15,291.15
1.52217e+07,122,0,64,63,0,0,4,289.15,291.15
1.52226e+07,164,0,83,89,0,0,4,289.15,291.15
1.52235e+07,240,0,118,138,0,0,4,289.15,291.15
1.52244e+07,50,0,31,16,0,0,4,289.15,291.15
1.52253e+07,91,0,50,43,0,0,4,289.15,291.15
1.52262e+07,205,0,102,116,0,0,4,289.15,291.15
1.52271e+07,109,0,59,53,0.8,1,4,289.15,291.15
1.5228e+07,869,0,262,624,0.27,1,4,289.15,291.15
1.52289e+07,327,0,185,150,0.8,2,3,289.15,291.15
1.52298e+07,761,0,231,527,0.13,2,3,289.15,291.15
1.52307e+07,314,0,181,137,0.07,2,3,289.15,291.15
1.52316e+07,381,0,210,183,0,2,3,289.15,291.15
1.52325e+07,264,0,141,132,0.2,4,1,289.15,291.15
1.52334e+07,352,0,178,190,0.07,4,1,289.15,291.15
1.52343e+07,576,0,166,409,0.13,4,0,289.15,291.15
1.52352e+07,137,0,78,56,0.07,3,0,293.15,293.15
1.52361e+07,766,0,213,561,0.13,2,0,293.15,293.15
1.5237e+07,264,0,137,138,0.4,1,0,293.15,293.15
1.52379e+07,320,0,162,174,0,1,0,293.15,293.15
1.52388e+07,655,0,192,472,0,1,0,293.15,293.15
1.52397e+07,2292,0,468,1822,0,2,0,293.15,293.15
1.52406e+07,1213,0,311,900,0,2,0,293.15,293.15
1.52415e+07,757,0,272,495,0.93,2,0,293.15,293.15
1.52424e+07,391,0,218,190,0.07,2,0,293.15,293.15
1.52433e+07,373,0,208,181,0.2,2,0,293.15,293.15
1.52442e+07,151,0,93,58,0,2,0,293.15,293.15
1.52451e+07,450,0,99,348,0,1,0,293.15,293.15
1.5246e+07,394,0,202,190,0,2,0,293.15,293.15
1.52469e+07,1232,0,627,618,0.47,2,0,293.15,293.15
1.52478e+07,998,0,508,512,0,2,0,293.15,293.15
1.52487e+07,230,0,133,107,0.2,2,0,293.15,293.15
1.52496e+07,148,0,104,41,0.4,2,0,293.15,293.15
1.52505e+07,82,0,60,19,0,2,0,293.15,293.15
1.52514e+07,122,0,69,55,0.13,2,0,293.15,293.15
1.52523e+07,448,0,221,248,0,2,0,293.15,293.15
1.52532e+07,2293,0,1143,1170,0,2,0,293.15,293.15
1.52541e+07,488,0,248,241,0,1,0,293.15,293.15
1.5255e+07,171,0,110,59,0.13,2,0,293.15,293.15
1.52559e+07,175,0,113,59,0.07,2,0,293.15,293.15
1.52568e+07,275,0,172,108,0,2,0,293.15,293.15
1.52577e+07,522,0,286,266,0.87,1,0,293.15,293.15
1.52586e+07,336,0,197,151,0,0,0,293.15,293.15
1.52595e+07,82,0,60,19,0,0,0,293.15,293.15
1.52604e+07,82,0,60,19,0,0,0,293.15,293.15
1.52613e+07,50,0,31,16,0,0,0,293.15,293.15
1.52622e+07,217,0,108,123,0,0,0,293.15,293.15
1.52631e+07,374,0,180,224,0,0,0,293.15,293.15
1.5264e+07,106,0,57,51,0.07,1,0,293.15,293.15
1.52649e+07,66,0,40,24,0,1,0,293.15,293.15
1.52658e+07,98,0,57,38,0.13,1,0,293.15,293.15
1.52667e+07,130,0,75,52,0.13,1,0,293.15,293.15
1.52676e+07,416,0,207,236,0.13,1,0,293.15,293.15
1.52685e+07,385,0,192,216,0,2,0,293.15,293.15
1.52694e+07,1062,0,432,628,0.4,3,0,293.15,293.15
1.52703e+07,2027,0,1028,996,0.27,3,0,293.15,293.15
1.52712e+07,257,0,144,110,0,3,0,293.15,293.15
1.52721e+07,540,0,251,292,0.07,4,0,293.15,293.15
1.5273e+07,1024,0,446,610,0.13,4,0,293.15,293.15
1.52739e+07,584,0,330,265,0,4,0,293.15,293.15
1.52748e+07,477,0,303,171,0,4,0,293.15,293.15
1.52757e+07,606,0,390,213,0.87,3,0,293.15,293.15
1.52766e+07,495,0,316,177,0.4,2,0,293.15,293.15
1.52775e+07,690,0,407,299,0,2,0,293.15,293.15
1.52784e+07,849,0,479,399,0.87,1,0,293.15,293.15
1.52793e+07,521,0,312,210,0.13,1,0,293.15,293.15
1.52802e+07,408,0,254,152,0.2,1,0,293.15,293.15
1.52811e+07,471,0,296,172,0.13,1,0,293.15,293.15
1.5282e+07,572,0,354,219,0.8,1,0,293.15,293.15
1.52829e+07,798,0,459,362,0,1,0,293.15,293.15
1.52838e+07,710,0,405,325,0.13,1,0,293.15,293.15
1.52847e+07,412,0,253,158,0,1,0,293.15,293.15
1.52856e+07,350,0,218,130,0,1,0,293.15,293.15
1.52865e+07,293,0,181,110,0,1,0,293.15,293.15
1.52874e+07,497,0,286,221,1.27,1,0,293.15,293.15
1.52883e+07,668,0,364,330,0,1,0,293.15,293.15
1.52892e+07,554,0,313,252,0,3,0,289.15,291.15
1.52901e+07,492,0,298,191,0.13,2,1,289.15,291.15
1.5291e+07,492,0,298,191,0.13,1,3,289.15,291.15
1.52919e+07,517,0,310,207,0,2,3,289.15,291.15
1.52928e+07,682,0,386,313,0,1,4,289.15,291.15
1.52937e+07,529,0,280,269,0,1,4,289.15,291.15
1.52946e+07,353,0,188,172,0.8,1,4,289.15,291.15
1.52955e+07,250,0,141,106,0,1,4,289.15,291.15
1.52964e+07,50,0,31,16,0,0,5,289.15,291.15
1.52973e+07,164,0,83,89,0,0,5,289.15,291.15
1.52982e+07,250,0,123,145,0,0,5,289.15,291.15
1.52991e+07,205,0,102,116,0,0,5,289.15,291.15
1.53e+07,122,0,64,63,0,0,5,289.15,291.15
1.53009e+07,50,0,31,16,0,0,5,289.15,291.15
1.53018e+07,63,0,37,24,0,0,5,289.15,291.15
1.53027e+07,240,0,118,138,0,0,5,289.15,291.15
1.53036e+07,193,0,97,108,0,0,5,289.15,291.15
1.53045e+07,205,0,102,116,0,0,5,289.15,291.15
1.53054e+07,91,0,50,43,0,0,5,289.15,291.15
1.53063e+07,50,0,31,16,0,0,5,289.15,291.15
1.53072e+07,151,0,78,81,0,0,5,289.15,291.15
1.53081e+07,240,0,118,138,0,0,5,289.15,291.15
1.5309e+07,135,0,70,71,0,0,5,289.15,291.15
1.53099e+07,205,0,102,116,0,0,5,289.15,291.15
1.53108e+07,60,0,36,23,0,0,5,289.15,291.15
1.53117e+07,50,0,31,16,0,0,5,289.15,291.15
1.53126e+07,240,0,118,138,0,0,5,289.15,291.15
1.53135e+07,188,0,97,100,0.8,1,4,289.15,291.15
1.53144e+07,622,0,185,446,0.2,1,4,289.15,291.15
1.53153e+07,224,0,115,120,0.27,1,4,289.15,291.15
1.53162e+07,61,0,37,21,0.13,1,4,289.15,291.15
1.53171e+07,139,0,72,73,0.07,1,4,289.15,291.15
1.5318e+07,240,0,118,138,0.07,1,4,289.15,291.15
1.53189e+07,75,0,43,33,0,0,5,289.15,291.15
1.53198e+07,184,0,93,102,0,0,5,289.15,291.15
1.53207e+07,153,0,78,82,0,0,5,289.15,291.15
1.53216e+07,50,0,31,16,0,0,5,293.15,293.15
1.53225e+07,227,0,112,130,0,0,5,293.15,293.15
1.53234e+07,177,0,89,97,0,0,4,293.15,293.15
1.53243e+07,60,0,36,23,0.2,1,3,293.15,293.15
1.53252e+07,205,0,102,116,0,2,2,293.15,293.15
1.53261e+07,389,0,109,284,0.13,3,1,293.15,293.15
1.5327e+07,259,0,89,176,0.07,3,1,293.15,293.15
1.53279e+07,240,0,118,138,0,3,1,293.15,293.15
1.53288e+07,88,0,48,41,0.07,3,1,293.15,293.15
1.53297e+07,91,0,50,43,0,2,1,293.15,293.15
1.53306e+07,207,0,104,116,0.2,3,0,293.15,293.15
1.53315e+07,123,0,79,45,0.8,2,0,293.15,293.15
1.53324e+07,303,0,172,144,0,2,0,293.15,293.15
1.53333e+07,342,0,203,150,0,1,0,293.15,293.15
1.53342e+07,203,0,139,61,0.8,1,0,293.15,293.15
1.53351e+07,280,0,176,108,0.4,1,0,293.15,293.15
1.5336e+07,338,0,192,159,0,1,0,293.15,293.15
1.53369e+07,232,0,139,98,0,2,0,293.15,293.15
1.53378e+07,252,0,129,139,0.07,2,0,293.15,293.15
1.53387e+07,164,0,97,69,0,2,0,293.15,293.15
1.53396e+07,185,0,123,60,0.27,2,0,293.15,293.15
1.53405e+07,851,0,288,571,0,2,0,293.15,293.15
1.53414e+07,615,0,257,369,0.8,1,0,293.15,293.15
1.53423e+07,334,0,198,148,0.13,1,0,293.15,293.15
1.53432e+07,245,0,141,117,0,1,0,293.15,293.15
1.53441e+07,85,0,63,19,0.4,1,0,293.15,293.15
1.5345e+07,50,0,31,16,0.4,1,0,293.15,293.15
1.53459e+07,184,0,93,102,0.47,1,0,293.15,293.15
1.53468e+07,204,0,102,115,0.2,1,0,293.15,293.15
1.53477e+07,248,0,124,141,0.4,1,0,293.15,293.15
1.53486e+07,2250,0,1149,1105,0.13,1,0,293.15,293.15
1.53495e+07,1625,0,855,768,0,1,0,293.15,293.15
1.53504e+07,328,0,216,110,0,1,0,293.15,293.15
1.53513e+07,479,0,289,203,0.2,1,0,293.15,293.15
1.53522e+07,535,0,315,239,0,1,0,293.15,293.15
1.53531e+07,494,0,299,209,0,1,0,293.15,293.15
1.5354e+07,82,0,60,19,0.07,1,0,293.15,293.15
1.53549e+07,604,0,141,460,0.07,2,1,293.15,293.15
1.53558e+07,112,0,69,44,0,1,1,293.15,293.15
1.53567e+07,275,0,149,142,0,1,1,293.15,293.15
1.53576e+07,313,0,166,167,0,1,1,293.15,293.15
1.53585e+07,158,0,95,68,0,0,1,293.15,293.15
1.53594e+07,82,0,60,19,0,0,0,293.15,293.15
1.53603e+07,50,0,31,16,0,0,0,293.15,293.15
1.53612e+07,122,0,64,63,0,0,0,293.15,293.15
1.53621e+07,332,0,160,197,0,0,0,293.15,293.15
1.5363e+07,251,0,125,142,0,0,0,293.15,293.15
1.53639e+07,631,0,148,480,0,1,0,293.15,293.15
1.53648e+07,592,0,176,413,0.07,1,0,293.15,293.15
1.53657e+07,764,0,219,542,0,2,0,293.15,293.15
1.53666e+07,379,0,200,189,0.07,2,0,293.15,293.15
1.53675e+07,706,0,385,351,0.8,2,0,293.15,293.15
1.53684e+07,503,0,300,209,0.13,2,0,293.15,293.15
1.53693e+07,414,0,259,152,0.07,2,0,293.15,293.15
1.53702e+07,414,0,259,152,0,2,0,293.15,293.15
1.53711e+07,511,0,322,186,0.13,2,0,293.15,293.15
1.5372e+07,1204,0,470,756,0.13,3,0,293.15,293.15
1.53729e+07,708,0,394,340,0.07,2,0,293.15,293.15
1.53738e+07,519,0,328,189,0,2,0,293.15,293.15
1.53747e+07,402,0,265,135,0.13,0,2,293.15,293.15
1.53756e+07,279,0,191,85,0,0,2,289.15,291.15
1.53765e+07,229,0,152,76,0,0,2,289.15,291.15
1.53774e+07,528,0,279,280,0,0,2,289.15,291.15
1.53783e+07,253,0,132,136,0,0,2,289.15,291.15
1.53792e+07,50,0,31,16,0,0,2,289.15,291.15
1.53801e+07,50,0,31,16,0,0,2,289.15,291.15
1.5381e+07,50,0,31,16,0,0,2,289.15,291.15
1.53819e+07,193,0,97,108,0,0,2,289.15,291.15
1.53828e+07,395,0,190,237,0,0,2,289.15,291.15
1.53837e+07,104,0,56,51,0,0,2,289.15,291.15
1.53846e+07,50,0,31,16,0,0,2,289.15,291.15
